,education_attained,enrollment_status,age,sample_weight,employed
18586,22,0,51.0,25.0,1
18587,19,0,56.0,14.0,1
18588,15,0,50.0,20.0,1
18589,16,0,54.0,4.0,1
18590,21,0,59.0,14.0,1
18591,21,0,1.0,14.0,1
18592,21,0,30.0,27.0,1
18593,20,0,30.0,30.0,1
18594,22,0,58.0,20.0,1
18595,20,0,52.0,23.0,1
18596,19,0,30.0,14.0,1
18597,23,0,32.0,14.0,1
18598,19,0,80.0,24.0,1
18599,21,0,32.0,39.0,1
18600,01,0,3.0,47.0,1
18601,19,0,35.0,32.0,0
18602,21,0,57.0,79.0,1
18603,18,0,69.0,17.0,1
18604,20,0,31.0,16.0,1
18605,21,0,31.0,12.0,1
18606,01,0,5.0,12.0,1
18607,21,0,57.0,7.0,1
18608,21,0,79.0,26.0,1
18609,19,0,76.0,22.0,1
18610,16,0,52.0,30.0,1
18611,18,0,63.0,29.0,1
18612,01,0,46.0,15.0,1
18613,01,0,47.0,15.0,1
18614,01,0,41.0,18.0,1
18615,17,0,77.0,2.0,0
18616,23,0,59.0,3.0,0
18617,16,0,39.0,22.0,1
18618,18,0,87.0,26.0,1
18619,18,0,41.0,32.0,1
18620,16,0,43.0,43.0,1
18621,07,0,10.0,19.0,1
18622,07,0,10.0,18.0,1
18623,04,0,8.0,19.0,1
18624,16,0,86.0,15.0,1
18625,16,0,81.0,16.0,1
18626,16,0,80.0,22.0,1
18627,19,0,40.0,3.0,1
18628,17,0,63.0,27.0,1
18629,18,0,62.0,26.0,1
18630,19,0,43.0,29.0,1
18631,16,0,20.0,56.0,1
18632,16,0,27.0,15.0,1
18633,16,0,55.0,10.0,1
18634,13,0,52.0,10.0,1
18635,21,0,82.0,23.0,1
18636,21,0,76.0,25.0,1
18637,21,0,85.0,14.0,1
18638,16,0,81.0,16.0,1
18639,21,0,47.0,24.0,1
18640,18,0,55.0,22.0,1
18641,14,0,18.0,24.0,1
18642,11,0,15.0,22.0,1
18643,19,0,57.0,15.0,1
18644,19,0,49.0,14.0,1
18645,16,0,37.0,14.0,1
18646,19,0,30.0,13.0,1
18647,19,0,28.0,17.0,1
18648,03,0,10.0,15.0,1
18649,01,0,5.0,14.0,1
18650,01,0,4.0,14.0,1
18651,01,0,4.0,14.0,1
18652,19,0,34.0,14.0,1
18653,15,0,30.0,15.0,1
18654,16,0,71.0,12.0,1
18655,23,0,80.0,11.0,1
18656,16,0,76.0,20.0,1
18657,22,0,47.0,15.0,1
18658,20,0,43.0,8.0,1
18659,21,0,70.0,13.0,1
18660,16,0,70.0,10.0,1
18661,16,0,62.0,24.0,1
18662,19,0,62.0,23.0,1
18663,22,0,60.0,65.0,1
18664,19,0,34.0,19.0,1
18665,16,0,35.0,21.0,1
18666,01,0,3.0,19.0,1
18667,11,0,57.0,25.0,1
18668,20,0,45.0,29.0,1
18669,13,0,17.0,20.0,1
18670,04,0,7.0,21.0,1
18671,16,0,56.0,20.0,1
18672,14,1,18.0,37.0,1
18673,21,0,37.0,69.0,1
18674,21,0,38.0,78.0,1
18675,21,0,53.0,13.0,1
18676,19,0,64.0,15.0,1
18677,22,0,67.0,67.0,1
18678,19,0,49.0,89.0,1
18679,21,0,58.0,14.0,1
18680,16,0,57.0,14.0,1
18681,20,0,52.0,23.0,1
18682,21,0,32.0,13.0,1
18683,21,0,35.0,14.0,1
18684,21,0,32.0,13.0,0
18685,21,0,0.0,14.0,1
18686,19,0,44.0,15.0,0
18687,20,0,53.0,17.0,0
18688,16,0,51.0,26.0,1
18689,19,1,56.0,4.0,1
18690,21,0,60.0,31.0,1
18691,17,0,66.0,21.0,0
18692,21,0,42.0,20.0,1
18693,13,0,16.0,21.0,1
18694,15,0,55.0,21.0,1
18695,19,0,54.0,23.0,1
18696,19,0,20.0,26.0,1
18697,21,0,29.0,17.0,1
18698,24,1,32.0,14.0,1
18699,21,0,34.0,20.0,1
18700,21,0,28.0,22.0,1
18701,21,0,1.0,50.0,1
18702,22,0,57.0,15.0,1
18703,20,0,37.0,12.0,1
18704,21,0,62.0,13.0,1
18705,22,0,64.0,13.0,1
18706,09,0,31.0,44.0,1
18707,01,0,38.0,40.0,1
18708,09,0,13.0,35.0,1
18709,03,0,6.0,45.0,1
18710,09,0,33.0,47.0,1
18711,01,0,6.0,35.0,1
18712,22,0,68.0,24.0,1
18713,20,0,44.0,32.0,1
18714,19,0,57.0,23.0,1
18715,19,0,62.0,15.0,1
18716,22,0,70.0,16.0,1
18717,01,0,4.0,50.0,1
18718,16,0,31.0,81.0,1
18719,09,0,31.0,59.0,1
18720,06,0,9.0,65.0,1
18721,03,0,6.0,75.0,1
18722,16,0,33.0,50.0,1
18723,19,0,33.0,58.0,1
18724,07,0,9.0,31.0,1
18725,21,0,24.0,26.0,1
18726,19,0,49.0,39.0,1
18727,16,0,57.0,23.0,1
18728,19,0,59.0,13.0,1
18729,22,0,60.0,12.0,1
18730,20,0,23.0,13.0,1
18731,18,1,26.0,1.0,1
18732,21,0,27.0,24.0,1
18733,21,0,31.0,17.0,1
18734,19,0,46.0,31.0,1
18735,19,0,71.0,16.0,1
18736,19,0,70.0,16.0,1
18737,17,0,37.0,3.0,0
18738,11,0,15.0,4.0,1
18739,09,0,13.0,2.0,1
18740,16,0,41.0,4.0,0
18741,16,0,65.0,23.0,1
18742,12,0,60.0,26.0,1
18743,20,0,30.0,26.0,1
18744,20,0,28.0,30.0,1
18745,16,0,25.0,29.0,1
18746,16,0,86.0,24.0,1
18747,19,0,52.0,12.0,1
18748,16,0,50.0,13.0,1
18749,14,0,20.0,12.0,1
18750,20,0,28.0,17.0,1
18751,21,0,58.0,23.0,1
18752,13,0,58.0,25.0,1
18753,23,0,28.0,30.0,1
18754,20,0,22.0,19.0,1
18755,18,1,88.0,22.0,1
18756,21,0,48.0,15.0,1
18757,19,0,43.0,15.0,1
18758,19,0,63.0,12.0,1
18759,21,0,41.0,14.0,1
18760,21,0,49.0,16.0,0
18761,21,0,2.0,13.0,1
18762,17,0,48.0,41.0,1
18763,19,0,61.0,27.0,1
18764,18,0,36.0,14.0,1
18765,21,0,33.0,15.0,1
18766,18,0,61.0,3.0,1
18767,23,0,44.0,28.0,0
18768,21,0,45.0,27.0,1
18769,09,0,12.0,27.0,1
18770,05,0,8.0,25.0,1
18771,15,0,37.0,14.0,1
18772,15,0,37.0,15.0,1
18773,08,0,11.0,18.0,1
18774,21,0,1.0,21.0,1
18775,21,0,0.0,20.0,1
18776,19,0,60.0,14.0,1
18777,16,0,61.0,13.0,1
18778,23,0,49.0,24.0,1
18779,12,0,15.0,23.0,1
18780,09,0,13.0,22.0,1
18781,19,1,66.0,19.0,1
18782,18,0,55.0,53.0,1
18783,16,0,55.0,53.0,1
18784,21,1,62.0,18.0,1
18785,21,1,59.0,19.0,1
18786,21,0,50.0,8.0,1
18787,11,0,14.0,11.0,1
18788,19,0,39.0,46.0,1
18789,10,0,14.0,35.0,1
18790,08,0,12.0,34.0,1
18791,06,0,10.0,35.0,1
18792,06,0,10.0,48.0,1
18793,22,0,32.0,13.0,1
18794,21,0,29.0,11.0,1
18795,20,0,61.0,14.0,1
18796,19,0,61.0,12.0,1
18797,17,0,31.0,12.0,1
18798,16,0,34.0,40.0,1
18799,09,0,36.0,50.0,1
18800,12,0,16.0,42.0,1
18801,07,0,10.0,57.0,1
18802,05,0,8.0,57.0,1
18803,20,0,23.0,12.0,1
18804,20,0,23.0,13.0,1
18805,16,0,59.0,48.0,1
18806,16,0,60.0,50.0,1
18807,18,0,47.0,25.0,1
18808,21,0,42.0,9.0,1
18809,10,0,14.0,11.0,1
18810,16,1,57.0,24.0,1
18811,22,0,34.0,19.0,1
18812,09,0,12.0,15.0,1
18813,05,0,8.0,12.0,1
18814,19,0,46.0,22.0,1
18815,19,1,44.0,21.0,1
18816,21,1,27.0,22.0,1
18817,16,1,20.0,20.0,1
18818,18,1,19.0,25.0,1
18819,12,1,16.0,24.0,1
18820,12,1,15.0,25.0,1
18821,16,0,35.0,26.0,1
18822,13,0,36.0,24.0,1
18823,12,0,15.0,25.0,1
18824,07,0,10.0,28.0,1
18825,01,0,3.0,29.0,1
18826,22,0,69.0,12.0,1
18827,21,0,68.0,13.0,1
18828,19,0,47.0,24.0,1
18829,16,0,45.0,71.0,1
18830,16,0,22.0,76.0,1
18831,14,0,18.0,115.0,1
18832,21,0,2.0,71.0,1
18833,18,0,55.0,9.0,1
18834,21,0,59.0,11.0,1
18835,19,0,34.0,9.0,1
18836,21,0,22.0,16.0,1
18837,16,0,81.0,8.0,1
18838,19,0,47.0,14.0,1
18839,22,0,55.0,13.0,1
18840,16,0,19.0,15.0,1
18841,11,0,14.0,18.0,1
18842,07,0,47.0,61.0,1
18843,01,0,45.0,64.0,1
18844,21,0,44.0,16.0,1
18845,17,0,49.0,20.0,1
18846,06,0,10.0,12.0,1
18847,03,0,7.0,17.0,1
18848,19,0,68.0,18.0,1
18849,19,0,68.0,17.0,1
18850,18,0,44.0,33.0,1
18851,16,0,48.0,35.0,1
18852,15,0,19.0,48.0,1
18853,19,0,69.0,13.0,1
18854,16,0,67.0,14.0,1
18855,19,0,33.0,51.0,1
18856,04,0,7.0,62.0,1
18857,10,0,13.0,54.0,1
18858,06,0,9.0,63.0,1
18859,21,0,32.0,66.0,1
18860,21,0,52.0,14.0,1
18861,21,0,52.0,20.0,1
18862,20,0,50.0,15.0,1
18863,15,0,55.0,26.0,1
18864,19,0,33.0,24.0,1
18865,22,0,32.0,24.0,0
18866,16,0,89.0,15.0,1
18867,20,0,50.0,14.0,1
18868,16,0,60.0,12.0,1
18869,16,0,80.0,3.0,1
18870,20,1,50.0,4.0,1
18871,21,1,54.0,3.0,1
18872,12,0,57.0,61.0,1
18873,12,0,27.0,75.0,1
18874,21,0,82.0,4.0,1
18875,21,0,44.0,14.0,1
18876,19,1,19.0,23.0,1
18877,22,1,40.0,15.0,0
18878,19,0,30.0,32.0,1
18879,20,1,33.0,28.0,1
18880,01,1,6.0,41.0,1
18881,12,1,25.0,30.0,1
18882,13,1,34.0,28.0,1
18883,03,1,6.0,41.0,1
18884,24,0,63.0,24.0,1
18885,24,0,57.0,22.0,1
18886,12,0,28.0,59.0,1
18887,24,1,69.0,21.0,1
18888,24,0,64.0,21.0,1
18889,13,0,37.0,36.0,1
18890,20,0,61.0,11.0,1
18891,20,0,20.0,26.0,1
18892,20,0,20.0,24.0,1
18893,17,0,52.0,13.0,1
18894,16,0,59.0,9.0,1
18895,18,0,32.0,13.0,1
18896,21,0,2.0,10.0,1
18897,16,0,37.0,31.0,1
18898,16,0,44.0,28.0,1
18899,03,0,7.0,35.0,1
18900,16,0,31.0,38.0,1
18901,15,0,29.0,42.0,1
18902,05,0,9.0,38.0,1
18903,01,0,5.0,48.0,1
18904,16,0,43.0,12.0,1
18905,20,0,41.0,13.0,0
18906,08,0,11.0,14.0,1
18907,22,0,57.0,13.0,1
18908,22,0,61.0,12.0,1
18909,21,0,50.0,22.0,1
18910,20,0,44.0,18.0,0
18911,18,0,19.0,16.0,1
18912,14,0,17.0,16.0,1
18913,21,0,27.0,15.0,1
18914,20,0,44.0,47.0,1
18915,21,0,33.0,42.0,1
18916,16,0,21.0,40.0,1
18917,16,0,18.0,51.0,1
18918,04,0,7.0,44.0,1
18919,21,0,34.0,13.0,1
18920,05,0,9.0,8.0,1
18921,13,0,16.0,10.0,1
18922,17,0,50.0,15.0,1
18923,21,0,61.0,14.0,1
18924,19,0,19.0,14.0,1
18925,20,0,47.0,23.0,1
18926,16,0,52.0,42.0,1
18927,16,0,72.0,16.0,1
18928,16,0,79.0,16.0,1
18929,21,0,43.0,37.0,1
18930,13,0,35.0,45.0,1
18931,01,0,3.0,94.0,1
18932,16,0,58.0,24.0,1
18933,16,0,58.0,23.0,1
18934,19,0,32.0,22.0,1
18935,19,0,49.0,25.0,1
18936,08,0,43.0,2.0,1
18937,16,0,70.0,20.0,1
18938,16,0,75.0,20.0,1
18939,20,0,50.0,12.0,1
18940,21,0,49.0,12.0,1
18941,08,0,11.0,14.0,1
18942,06,0,9.0,14.0,1
18943,15,0,49.0,21.0,1
18944,14,0,17.0,18.0,1
18945,12,0,15.0,17.0,1
18946,15,0,38.0,22.0,1
18947,20,0,34.0,7.0,1
18948,20,0,32.0,7.0,1
18949,21,0,29.0,25.0,1
18950,21,0,29.0,27.0,1
18951,21,0,1.0,23.0,1
18952,22,0,35.0,13.0,1
18953,22,0,34.0,17.0,1
18954,21,0,1.0,14.0,1
18955,18,1,73.0,31.0,1
18956,19,1,66.0,12.0,1
18957,14,0,44.0,42.0,1
18958,14,0,18.0,33.0,1
18959,14,0,17.0,76.0,1
18960,08,0,11.0,43.0,1
18961,16,0,38.0,9.0,1
18962,10,0,13.0,9.0,1
18963,06,0,10.0,8.0,1
18964,22,0,33.0,11.0,1
18965,21,0,31.0,20.0,1
18966,19,0,60.0,78.0,1
18967,19,0,24.0,23.0,1
18968,21,0,2.0,27.0,1
18969,19,0,48.0,16.0,1
18970,21,0,41.0,17.0,0
18971,07,0,10.0,16.0,1
18972,02,0,4.0,17.0,1
18973,19,0,53.0,27.0,1
18974,22,1,32.0,25.0,1
18975,21,1,24.0,28.0,1
18976,16,0,43.0,13.0,1
18977,12,1,15.0,14.0,1
18978,06,1,9.0,15.0,1
18979,16,0,65.0,17.0,1
18980,18,0,71.0,21.0,1
18981,21,0,60.0,42.0,1
18982,21,0,67.0,16.0,1
18983,19,0,69.0,13.0,1
18984,21,0,43.0,13.0,1
18985,19,0,43.0,15.0,1
18986,07,0,9.0,11.0,1
18987,15,0,57.0,17.0,1
18988,16,0,51.0,37.0,1
18989,16,0,49.0,43.0,0
18990,16,0,22.0,33.0,1
18991,16,0,25.0,23.0,1
18992,01,0,3.0,25.0,1
18993,21,0,1.0,37.0,1
18994,01,0,29.0,19.0,1
18995,20,0,43.0,14.0,1
18996,21,0,47.0,14.0,1
18997,13,0,16.0,14.0,1
18998,16,1,29.0,3.0,1
18999,16,1,21.0,5.0,1
19000,21,0,32.0,14.0,1
19001,19,0,26.0,17.0,1
19002,02,0,5.0,16.0,1
19003,21,0,2.0,19.0,1
19004,21,0,0.0,15.0,1
19005,20,0,46.0,15.0,1
19006,21,0,45.0,17.0,1
19007,18,0,19.0,17.0,1
19008,22,0,50.0,15.0,1
19009,21,0,53.0,33.0,1
19010,08,0,12.0,20.0,1
19011,21,0,49.0,75.0,1
19012,16,0,66.0,23.0,1
19013,16,0,57.0,13.0,1
19014,16,1,67.0,16.0,1
19015,21,1,23.0,12.0,1
19016,16,1,61.0,16.0,1
19017,22,0,52.0,16.0,1
19018,22,0,50.0,19.0,1
19019,14,0,18.0,18.0,1
19020,13,0,17.0,19.0,1
19021,11,0,14.0,14.0,1
19022,22,0,34.0,11.0,1
19023,19,0,44.0,22.0,1
19024,16,0,44.0,19.0,1
19025,15,0,17.0,33.0,1
19026,12,0,15.0,15.0,1
19027,10,0,13.0,18.0,1
19028,07,0,10.0,16.0,1
19029,05,0,8.0,18.0,1
19030,01,0,4.0,29.0,1
19031,21,0,52.0,24.0,1
19032,19,0,49.0,44.0,1
19033,16,0,54.0,42.0,1
19034,11,0,27.0,49.0,1
19035,04,0,7.0,31.0,1
19036,02,0,5.0,34.0,1
19037,19,0,32.0,18.0,1
19038,03,0,5.0,18.0,1
19039,02,0,3.0,29.0,1
19040,18,0,55.0,2.0,1
19041,16,0,44.0,3.0,1
19042,19,0,62.0,1.0,1
19043,21,0,32.0,19.0,1
19044,16,0,64.0,21.0,1
19045,05,0,9.0,24.0,1
19046,04,0,6.0,27.0,1
19047,21,0,90.0,4.0,1
19048,16,0,54.0,13.0,1
19049,21,0,57.0,13.0,1
19050,21,0,27.0,68.0,1
19051,21,0,26.0,72.0,1
19052,21,0,47.0,14.0,1
19053,24,0,55.0,13.0,1
19054,05,0,8.0,12.0,1
19055,21,0,49.0,30.0,1
19056,21,0,51.0,27.0,1
19057,16,0,55.0,1.0,1
19058,16,0,55.0,46.0,1
19059,22,0,47.0,28.0,1
19060,21,0,44.0,26.0,1
19061,21,0,56.0,14.0,1
19062,16,0,67.0,15.0,1
19063,16,1,41.0,17.0,1
19064,12,1,15.0,30.0,1
19065,07,1,11.0,17.0,1
19066,03,1,7.0,17.0,1
19067,19,1,51.0,17.0,1
19068,23,0,41.0,13.0,1
19069,23,0,44.0,14.0,0
19070,03,0,6.0,14.0,1
19071,16,0,90.0,13.0,1
19072,17,0,39.0,13.0,0
19073,20,1,32.0,13.0,1
19074,22,1,32.0,18.0,1
19075,04,1,8.0,13.0,1
19076,16,1,67.0,20.0,1
19077,21,1,26.0,16.0,1
19078,16,0,71.0,18.0,1
19079,16,0,76.0,17.0,1
19080,22,0,52.0,21.0,1
19081,11,0,14.0,25.0,1
19082,11,0,14.0,25.0,1
19083,23,0,35.0,25.0,1
19084,23,0,34.0,22.0,1
19085,21,0,2.0,23.0,1
19086,21,0,0.0,22.0,1
19087,12,0,52.0,1.0,1
19088,18,0,60.0,84.0,1
19089,21,0,67.0,91.0,1
19090,21,0,43.0,39.0,1
19091,21,0,49.0,43.0,1
19092,13,0,17.0,42.0,1
19093,19,0,47.0,49.0,1
19094,16,0,37.0,36.0,1
19095,10,0,14.0,36.0,1
19096,07,0,10.0,35.0,1
19097,05,0,9.0,31.0,1
19098,01,0,80.0,41.0,1
19099,21,0,2.0,46.0,1
19100,20,0,33.0,48.0,1
19101,20,1,32.0,69.0,1
19102,09,1,12.0,35.0,1
19103,08,1,11.0,48.0,1
19104,04,1,7.0,35.0,1
19105,01,1,4.0,57.0,1
19106,16,0,61.0,30.0,0
19107,23,0,64.0,13.0,0
19108,19,0,62.0,14.0,1
19109,19,0,57.0,13.0,1
19110,16,1,37.0,18.0,1
19111,16,1,39.0,14.0,1
19112,01,1,3.0,16.0,1
19113,20,1,43.0,19.0,1
19114,15,1,24.0,17.0,1
19115,21,0,80.0,24.0,1
19116,16,0,78.0,23.0,1
19117,19,0,71.0,14.0,1
19118,01,0,77.0,11.0,1
19119,16,0,56.0,11.0,1
19120,21,0,29.0,15.0,1
19121,21,0,28.0,13.0,1
19122,17,0,50.0,24.0,1
19123,11,0,32.0,40.0,1
19124,02,0,6.0,33.0,1
19125,20,0,48.0,25.0,1
19126,16,0,64.0,16.0,1
19127,19,0,61.0,15.0,1
19128,19,1,61.0,11.0,1
19129,19,1,22.0,21.0,1
19130,21,0,30.0,37.0,1
19131,16,0,48.0,18.0,1
19132,18,0,50.0,18.0,1
19133,14,0,17.0,16.0,1
19134,13,0,15.0,16.0,1
19135,12,0,81.0,14.0,1
19136,20,0,68.0,16.0,1
19137,22,0,48.0,42.0,1
19138,15,0,17.0,38.0,1
19139,12,0,15.0,36.0,1
19140,21,0,59.0,14.0,1
19141,20,0,59.0,14.0,1
19142,21,0,44.0,59.0,0
19143,21,0,43.0,74.0,1
19144,06,0,9.0,57.0,1
19145,04,0,7.0,65.0,1
19146,04,0,7.0,66.0,1
19147,13,0,44.0,24.0,1
19148,15,1,46.0,24.0,1
19149,20,1,27.0,25.0,1
19150,14,1,17.0,46.0,1
19151,11,1,15.0,46.0,1
19152,02,1,3.0,26.0,1
19153,21,0,1.0,27.0,1
19154,19,0,62.0,24.0,1
19155,16,0,32.0,15.0,1
19156,24,0,40.0,24.0,1
19157,21,1,47.0,22.0,1
19158,19,0,67.0,15.0,1
19159,19,0,53.0,13.0,1
19160,21,0,80.0,23.0,1
19161,20,0,74.0,23.0,1
19162,13,0,52.0,26.0,1
19163,19,0,54.0,51.0,1
19164,16,0,20.0,35.0,1
19165,20,0,56.0,14.0,1
19166,01,0,52.0,24.0,1
19167,16,1,52.0,24.0,1
19168,16,0,86.0,13.0,1
19169,16,0,59.0,23.0,1
19170,19,0,82.0,13.0,1
19171,16,0,52.0,14.0,1
19172,20,0,49.0,15.0,1
19173,21,0,64.0,20.0,1
19174,03,0,7.0,65.0,1
19175,21,0,27.0,27.0,1
19176,22,0,24.0,26.0,1
19177,20,0,44.0,66.0,1
19178,20,0,45.0,72.0,1
19179,05,0,9.0,54.0,1
19180,21,0,42.0,65.0,1
19181,21,0,38.0,70.0,1
19182,22,0,56.0,14.0,0
19183,17,0,72.0,14.0,1
19184,16,0,52.0,14.0,1
19185,16,0,54.0,13.0,1
19186,16,0,20.0,14.0,1
19187,15,0,18.0,18.0,1
19188,16,0,20.0,59.0,1
19189,21,0,1.0,84.0,1
19190,23,0,45.0,16.0,1
19191,21,0,45.0,14.0,1
19192,16,0,71.0,4.0,1
19193,21,0,64.0,27.0,1
19194,18,0,45.0,18.0,1
19195,20,1,55.0,14.0,1
19196,20,1,58.0,13.0,1
19197,16,0,38.0,25.0,0
19198,07,0,11.0,27.0,1
19199,16,0,58.0,24.0,1
19200,16,0,32.0,23.0,1
19201,16,0,81.0,24.0,1
19202,20,0,40.0,20.0,1
19203,21,0,28.0,16.0,1
19204,08,0,11.0,12.0,1
19205,22,0,31.0,22.0,1
19206,21,0,25.0,30.0,1
19207,21,0,30.0,53.0,1
19208,03,0,6.0,34.0,1
19209,01,0,3.0,59.0,1
19210,17,0,39.0,44.0,1
19211,08,0,11.0,51.0,1
19212,22,0,40.0,47.0,1
19213,17,0,76.0,14.0,1
19214,18,0,78.0,12.0,1
19215,18,0,41.0,83.0,1
19216,18,0,40.0,69.0,1
19217,18,0,63.0,24.0,1
19218,19,0,63.0,23.0,1
19219,22,0,52.0,11.0,1
19220,21,0,84.0,20.0,1
19221,20,0,80.0,22.0,1
19222,17,0,53.0,100.0,1
19223,19,0,52.0,24.0,1
19224,16,0,52.0,26.0,1
19225,20,0,21.0,26.0,1
19226,14,0,16.0,22.0,1
19227,16,0,63.0,21.0,1
19228,16,0,62.0,21.0,1
19229,16,0,94.0,2.0,1
19230,21,0,37.0,9.0,1
19231,21,0,54.0,22.0,1
19232,21,0,32.0,22.0,1
19233,16,0,53.0,41.0,1
19234,13,0,16.0,39.0,1
19235,21,0,55.0,52.0,1
19236,16,0,35.0,66.0,1
19237,18,0,22.0,8.0,1
19238,16,0,43.0,16.0,1
19239,13,0,16.0,16.0,1
19240,19,0,66.0,15.0,1
19241,21,0,64.0,23.0,1
19242,19,0,30.0,24.0,1
19243,21,0,2.0,18.0,1
19244,18,0,68.0,22.0,1
19245,10,0,80.0,26.0,1
19246,18,0,31.0,26.0,1
19247,04,0,7.0,23.0,1
19248,03,0,6.0,23.0,1
19249,21,0,1.0,21.0,1
19250,17,0,28.0,31.0,1
19251,06,0,66.0,24.0,1
19252,20,0,42.0,35.0,1
19253,19,0,20.0,43.0,1
19254,14,0,17.0,32.0,1
19255,21,0,23.0,17.0,1
19256,21,0,25.0,22.0,0
19257,16,0,39.0,37.0,1
19258,19,0,87.0,27.0,1
19259,16,0,48.0,14.0,1
19260,16,0,51.0,17.0,1
19261,10,0,13.0,11.0,1
19262,16,0,65.0,14.0,1
19263,18,0,39.0,22.0,1
19264,16,0,71.0,27.0,1
19265,20,0,72.0,27.0,1
19266,16,0,50.0,3.0,1
19267,11,0,65.0,15.0,1
19268,11,0,59.0,16.0,1
19269,19,0,58.0,26.0,0
19270,19,0,58.0,19.0,1
19271,19,0,30.0,35.0,1
19272,16,0,58.0,5.0,1
19273,21,1,67.0,14.0,1
19274,16,1,58.0,17.0,1
19275,22,1,28.0,18.0,1
19276,09,1,12.0,16.0,1
19277,17,0,62.0,14.0,1
19278,16,0,59.0,15.0,1
19279,18,0,67.0,15.0,1
19280,19,0,41.0,29.0,1
19281,12,0,14.0,21.0,1
19282,21,0,71.0,18.0,1
19283,21,0,68.0,18.0,1
19284,18,0,59.0,18.0,1
19285,19,0,48.0,32.0,1
19286,16,0,53.0,34.0,1
19287,20,0,67.0,36.0,1
19288,22,0,50.0,22.0,1
19289,17,0,45.0,20.0,1
19290,16,0,22.0,20.0,1
19291,21,0,71.0,27.0,1
19292,18,0,50.0,14.0,1
19293,14,0,51.0,12.0,1
19294,14,0,22.0,13.0,1
19295,16,0,72.0,13.0,1
19296,21,0,39.0,15.0,1
19297,22,0,43.0,12.0,1
19298,21,0,26.0,33.0,1
19299,21,0,25.0,29.0,1
19300,21,0,56.0,23.0,1
19301,17,0,54.0,27.0,1
19302,14,0,18.0,24.0,1
19303,17,0,18.0,25.0,1
19304,24,0,53.0,15.0,1
19305,21,1,45.0,14.0,1
19306,21,0,26.0,32.0,1
19307,15,0,60.0,15.0,1
19308,18,0,57.0,15.0,1
19309,16,0,71.0,13.0,1
19310,22,0,53.0,13.0,1
19311,12,0,54.0,19.0,1
19312,12,0,66.0,8.0,1
19313,14,0,50.0,9.0,1
19314,13,0,15.0,10.0,1
19315,22,0,33.0,14.0,1
19316,22,0,34.0,13.0,1
19317,20,0,48.0,14.0,1
19318,01,0,40.0,12.0,1
19319,08,0,12.0,10.0,1
19320,06,0,9.0,9.0,1
19321,19,0,43.0,13.0,1
19322,16,0,45.0,15.0,1
19323,14,0,17.0,10.0,1
19324,09,0,12.0,12.0,1
19325,16,0,94.0,4.0,1
19326,21,0,1.0,24.0,1
19327,19,0,60.0,20.0,1
19328,19,0,59.0,20.0,1
19329,21,0,25.0,25.0,1
19330,20,0,32.0,23.0,1
19331,21,0,30.0,24.0,1
19332,01,0,3.0,25.0,1
19333,20,0,68.0,16.0,1
19334,19,0,34.0,14.0,1
19335,22,1,63.0,16.0,1
19336,16,0,34.0,46.0,1
19337,18,0,39.0,42.0,1
19338,11,0,14.0,44.0,1
19339,07,0,10.0,44.0,1
19340,05,0,8.0,44.0,1
19341,01,0,4.0,52.0,1
19342,18,0,78.0,21.0,1
19343,19,0,78.0,23.0,1
19344,21,0,57.0,14.0,1
19345,13,0,44.0,17.0,1
19346,23,0,48.0,70.0,1
19347,22,0,42.0,69.0,1
19348,05,0,9.0,68.0,1
19349,02,0,6.0,90.0,1
19350,19,0,26.0,43.0,1
19351,01,1,45.0,13.0,1
19352,08,1,21.0,12.0,1
19353,16,1,19.0,17.0,1
19354,13,1,17.0,16.0,1
19355,10,1,14.0,11.0,1
19356,05,1,9.0,11.0,1
19357,21,0,51.0,27.0,1
19358,22,0,52.0,31.0,1
19359,12,0,15.0,23.0,1
19360,07,0,11.0,26.0,1
19361,06,0,9.0,26.0,1
19362,21,0,38.0,12.0,0
19363,21,0,38.0,16.0,1
19364,05,0,8.0,12.0,1
19365,21,0,45.0,24.0,1
19366,21,0,45.0,25.0,1
19367,06,0,9.0,24.0,1
19368,21,0,57.0,24.0,1
19369,21,0,22.0,22.0,1
19370,19,0,20.0,25.0,1
19371,16,0,56.0,15.0,1
19372,18,0,63.0,15.0,1
19373,19,0,27.0,26.0,1
19374,11,0,64.0,25.0,1
19375,16,0,63.0,24.0,1
19376,20,0,67.0,24.0,1
19377,21,0,64.0,32.0,1
19378,19,0,51.0,51.0,1
19379,21,0,46.0,42.0,1
19380,18,0,21.0,36.0,1
19381,12,0,16.0,43.0,1
19382,22,0,46.0,18.0,1
19383,08,0,12.0,16.0,1
19384,05,0,8.0,14.0,1
19385,21,0,33.0,21.0,0
19386,20,0,34.0,21.0,1
19387,02,0,3.0,22.0,1
19388,21,0,0.0,22.0,1
19389,21,0,56.0,22.0,1
19390,18,0,54.0,24.0,1
19391,01,1,84.0,6.0,1
19392,19,0,63.0,14.0,1
19393,16,0,56.0,14.0,0
19394,19,0,47.0,30.0,1
19395,18,0,19.0,27.0,1
19396,16,0,56.0,22.0,1
19397,20,0,27.0,28.0,1
19398,24,0,42.0,27.0,1
19399,18,1,56.0,13.0,1
19400,16,1,26.0,18.0,1
19401,21,1,24.0,23.0,1
19402,19,1,22.0,23.0,1
19403,14,1,19.0,9.0,1
19404,19,1,18.0,9.0,1
19405,12,1,16.0,25.0,1
19406,21,0,27.0,24.0,1
19407,21,0,33.0,23.0,1
